episode,score,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,action,distance
1,125.657439669797,0.23999999999999996,-0.02734607327089029,-0.0468773581985097,0.0,3.8157601341272915,6.166023672368334,0.0,-0.3560671688344206,-0.6078438827148867,-2.5787137899752013,-8.528146462977764,-7.204498837924356,0.0,490.98633642788707,422.9375105628742,518.354072434619,247.78927290707298,10.0742234314694
2,125.63967067898174,0.23999999999999996,-0.027484263047358067,-0.046762269953658654,0.0,3.8109597526919803,6.168041493700806,0.0,-0.3586172081764041,-0.6057290459431288,-2.5786490115368896,-8.52118289886261,-7.211140208095192,0.0,491.2578839345139,422.82230552668005,517.8510448865675,247.82681395238535,10.074246533001016
3,125.77530145609882,0.23999999999999996,-0.027077507430723832,-0.04680404705739442,0.0,3.8110559442543117,6.161889609671518,0.0,-0.35085788378991367,-0.6057954254933782,-2.58108303507275,-8.522191151145135,-7.1932565947640335,0.0,491.0830425104588,423.31734435011606,517.8584024087994,247.4570374456919,10.073881554488118
4,125.90282873432899,0.23999999999999996,-0.026549637477004163,-0.04686124803249331,0.0,3.8062822864573373,6.153775384459871,0.0,-0.3408294715565434,-0.604805673641107,-2.583617800872311,-8.512256035183174,-7.17107636221521,0.0,490.4290222440728,423.5650660380084,517.6298450844129,247.75834263203728,10.073410885509498
5,125.79729840306152,0.23999999999999996,-0.027535579234002214,-0.04620899740214824,0.0,3.800378263676299,6.169001071123708,0.0,-0.3597814956206008,-0.5963243815406147,-2.5825364840567766,-8.50896213113875,-7.219046825074132,0.0,491.6846674412779,423.0724440870461,517.6845848088151,248.3725319902033,10.07374457663615
6,126.03325665109753,0.23999999999999996,-0.026144167932805485,-0.04689437108294511,0.0,3.802053480578248,6.147231543929174,0.0,-0.3330347998930422,-0.6038689926358524,-2.5862770863480526,-8.50641185429286,-7.165424085601117,0.0,490.2802123765345,423.5056777936778,517.6336803331418,248.3025880368958,10.07303853901575
7,125.49724876627644,0.23999999999999996,-0.02815359907617987,-0.04639004716015208,0.0,3.8147971635574116,6.178961855432982,0.0,-0.37172624975259694,-0.602636519233333,-2.5760222905688877,-8.536792412439747,-7.248296676958264,0.0,492.1265738694701,422.1944314877114,518.3465549476491,247.54052595676302,10.074543646236332
8,125.71358421142187,0.23999999999999996,-0.027406203360157557,-0.04645501695703719,0.0,3.8066935612995607,6.167453174439043,0.0,-0.3575319458875355,-0.6005921068737626,-2.5804271882712366,-8.516474996057589,-7.222559891450422,0.0,491.509172742763,422.59178814419346,517.8603976886031,247.90131023499592,10.073861220317195
9,125.65433323894226,0.23999999999999996,-0.027517525596887794,-0.046504357103226424,0.0,3.809060238341326,6.169075503983792,0.0,-0.3595846010950718,-0.6015781001833461,-2.5791702338558253,-8.51915582881508,-7.223691261518262,0.0,491.5094503304806,422.57215119406885,517.8623948108825,247.52387487306515,10.074021882700114
10,125.45207081848335,0.23999999999999996,-0.027716424944488723,-0.047154009375783984,0.0,3.8239473722885045,6.172009588865916,0.0,-0.3632508391365426,-0.6137125747216196,-2.5744091570638012,-8.540858507363398,-7.230415016072147,0.0,491.8509991249616,422.5121235802844,518.4374030226911,247.1587571707302,10.074870434320273
11,125.77988839456776,0.23999999999999996,-0.027265560071941863,-0.046427370578148525,0.0,3.8005430086260183,6.165320227675506,0.0,-0.3547336992810334,-0.5985764702540834,-2.5819656515884732,-8.50617333585772,-7.211213363525004,0.0,491.2169207598093,422.6091117973249,517.5050047337369,248.2727341660154,10.07369293065009
12,125.38936602396976,0.23999999999999996,-0.028008687939074257,-0.04679656473740954,0.0,3.8222540572223753,6.17691643989506,0.0,-0.36906579984862414,-0.6090158829732006,-2.5734019501361622,-8.538582360820849,-7.242814664189544,0.0,491.78587343447214,422.1104020419739,518.429463598215,247.15166279597247,10.074805252676484
13,125.85285319686967,0.23999999999999996,-0.0268025291726392,-0.04697629101552764,0.0,3.812441353967472,6.157050485745086,0.0,-0.34549867676106216,-0.6080682278733228,-2.5824061827291382,-8.523963279737112,-7.189660890364096,0.0,490.76014802835647,423.1915040837872,518.2967963293383,248.14815992259813,10.073778820188167
14,125.49470650373102,0.23999999999999996,-0.027469981560374977,-0.04712962585739191,0.0,3.824272644864184,6.168385513311423,0.0,-0.35871028363492763,-0.613305245598699,-2.575165807688203,-8.5442450601301,-7.225595188683227,0.0,491.65037919724926,422.5109344151577,518.5728501267288,247.0654730818667,10.074599607417767
15,125.66151952730036,0.23999999999999996,-0.027429616539285894,-0.04678485991993507,0.0,3.813566718262086,6.16761878496248,0.0,-0.35778466393542396,-0.6065993435744759,-2.5789916625309446,-8.526950409730068,-7.220551116979195,0.0,491.7359603628672,422.6653701021518,518.1556341720966,247.7939324483542,10.074214476459222
