time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.03831342256054566,-0.08561937324274539,11.62004521357255,6.2453230318852775,6.224848613560635,0.0,0.21080587380845553,-0.22614060112810808,2.799035355284671,-0.10596064561524615,-0.10934347076801819,0.0,477.60795610374186,476.94299876764774,478.1208214006659,476.0033927178826
1.2600000000000007,0.05220825139579351,-0.10000439878134428,11.791220244466757,6.23892228054935,6.218014708986878,0.0,0.2530268501718444,-0.2540053928402369,2.906452142159945,-0.10815515198287613,-0.12505589783580726,0.0,448.7872780913182,447.49850143046405,446.65534104860575,446.46640726203873
1.3200000000000007,0.06881341176793888,-0.11621571541345141,11.969289720296352,6.232869467258141,6.2107389474944945,0.0,0.30123370331712707,-0.28701177522662524,3.0287821826667147,-0.0893024654834163,-0.11459508922768272,0.0,452.93938234915333,453.76685995772027,451.37017520366777,452.8802732477384
1.3800000000000008,0.08860574064359496,-0.13463054001041672,12.156601667048204,6.2277031421065345,6.204051445854768,0.0,0.35924866863312777,-0.3273889042023678,3.2143360375532737,-0.08037891054909896,-0.10583033229287088,0.0,471.77264389320493,472.4386554673898,473.018845262091,473.69989147619225
1.4400000000000008,0.11175460301588626,-0.1553910124455181,12.351583192292198,6.222923591926508,6.1977105548873865,0.0,0.41298128422565517,-0.3650810382859049,3.28474846477506,-0.07825804639423302,-0.10538578289552876,0.0,438.7507073851024,438.7776860066398,438.34505023392677,438.5160758851651
1.5000000000000009,0.13872230762728432,-0.17883696043350364,12.556169349293006,6.218212113734353,6.191176000782811,0.0,0.48667088036518524,-0.4169837048748195,3.5339141862254047,-0.07906289369523829,-0.11709110554487873,0.0,493.63855519565755,492.76476184820467,492.98671656933516,492.9229838899884
1.560000000000001,0.17008790743958285,-0.20538084611138258,12.773645571143604,6.213331906182708,6.184013930224246,0.0,0.5595991811222414,-0.46831633443530085,3.714571382304961,-0.08632048575609833,-0.1243565122806033,0.0,475.6444358303989,475.07582135819933,474.832307928921,474.27027742250857
1.620000000000001,0.2052891705648126,-0.23462246399018197,12.994944705133955,6.207806740245408,6.176279286643261,0.0,0.6143910445287736,-0.5068336064278623,3.662109179706672,-0.10726120450089147,-0.14006400639881744,0.0,402.48996889515587,401.04835735395545,402.5779164736402,400.6700423830333
1.680000000000001,0.24433587058508724,-0.266570158262073,13.217027821646592,6.201416577927041,6.168313466842067,0.0,0.6879371145439419,-0.5586944917132816,3.740220387915792,-0.10502852293289416,-0.12115609010482403,0.0,443.92264951788457,445.4550852020233,445.4178374218891,445.5904878924701
1.740000000000001,0.28848027159702894,-0.30213139318387106,13.448291354110978,6.195375435432673,6.161166230757965,0.0,0.7843145100366563,-0.6273486793082715,3.9675670854049128,-0.09317691630107522,-0.11533567252576056,0.0,491.00128400308233,491.4216180579078,490.36212068441625,491.23399223487996
1.8000000000000012,0.33766998435883416,-0.341303807292221,13.685845073728022,6.189973399119211,6.1545725623195295,0.0,0.855910205948464,-0.6788604976341823,3.9507758314598256,-0.0843948748411493,-0.10078509793475071,0.0,416.33880039544783,417.59838001908093,416.8304533177576,417.5898847944602
